pollster,sample_size,state,candidate_name,pct,start_date,end_date,pollscore,numeric_grade
Echelon Insights,617,Wisconsin,Robert F. Kennedy,6,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,617,Wisconsin,Jill Stein,2,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,617,Wisconsin,Cornel West,1,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,617,Wisconsin,Chase Oliver,2,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Joe Biden,41,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Donald Trump,50,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Joe Biden,35,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Donald Trump,45,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Robert F. Kennedy,9,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Jill Stein,2,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Cornel West,2,7/1/24,7/8/24,-0.8,2.7
Echelon Insights,402,Nevada,Chase Oliver,1,7/1/24,7/8/24,-0.8,2.7
Virginia Commonwealth U.,809,Virginia,Joe Biden,36,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,809,Virginia,Donald Trump,39,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,809,Virginia,Robert F. Kennedy,9,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,809,Virginia,Jill Stein,2,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,809,Virginia,Cornel West,1,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,755,Virginia,Joe Biden,37.1,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,755,Virginia,Donald Trump,38.6,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,755,Virginia,Robert F. Kennedy,8.4,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,755,Virginia,Cornel West,1.6,6/24/24,7/3/24,-0.1,2.1
Virginia Commonwealth U.,755,Virginia,Jill Stein,1.7,6/24/24,7/3/24,-0.1,2.1
Emerson,1000,Pennsylvania,Joe Biden,43,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,48,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,42,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,47,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Michigan,Joe Biden,44,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,45,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,42,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,46,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,44,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,47,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,41,6/30/24,7/2/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,47,6/30/24,7/2/24,-1.1,2.9
PPIC,1261,California,Joe Biden,55,6/24/24,7/2/24,-0.4,2.5
PPIC,1261,California,Donald Trump,30,6/24/24,7/2/24,-0.4,2.5
Remington,638,Arizona,Joe Biden,42,6/29/24,7/1/24,-0.6,2.6
Remington,638,Arizona,Donald Trump,49,6/29/24,7/1/24,-0.6,2.6
Remington,638,Arizona,Robert F. Kennedy,4,6/29/24,7/1/24,-0.6,2.6
Remington,638,Arizona,Jill Stein,1,6/29/24,7/1/24,-0.6,2.6
Remington,638,Arizona,Cornel West,0,6/29/24,7/1/24,-0.6,2.6
Remington,584,Michigan,Joe Biden,42,6/29/24,7/1/24,-0.6,2.6
Remington,584,Michigan,Donald Trump,45,6/29/24,7/1/24,-0.6,2.6
Remington,584,Michigan,Robert F. Kennedy,6,6/29/24,7/1/24,-0.6,2.6
Remington,584,Michigan,Jill Stein,1,6/29/24,7/1/24,-0.6,2.6
Remington,584,Michigan,Cornel West,1,6/29/24,7/1/24,-0.6,2.6
Remington,570,Montana,Joe Biden,36,6/29/24,7/1/24,-0.6,2.6
Remington,570,Montana,Donald Trump,56,6/29/24,7/1/24,-0.6,2.6
Remington,570,Montana,Robert F. Kennedy,3,6/29/24,7/1/24,-0.6,2.6
Remington,570,Montana,Jill Stein,0,6/29/24,7/1/24,-0.6,2.6
Remington,570,Montana,Cornel West,1,6/29/24,7/1/24,-0.6,2.6
Remington,601,Nevada,Joe Biden,40,6/29/24,7/1/24,-0.6,2.6
Remington,601,Nevada,Donald Trump,47,6/29/24,7/1/24,-0.6,2.6
Remington,601,Nevada,Robert F. Kennedy,5,6/29/24,7/1/24,-0.6,2.6
Remington,601,Nevada,Jill Stein,1,6/29/24,7/1/24,-0.6,2.6
Remington,601,Nevada,Cornel West,1,6/29/24,7/1/24,-0.6,2.6
Remington,611,Ohio,Joe Biden,41,6/29/24,7/1/24,-0.6,2.6
Remington,611,Ohio,Donald Trump,51,6/29/24,7/1/24,-0.6,2.6
Remington,611,Ohio,Robert F. Kennedy,5,6/29/24,7/1/24,-0.6,2.6
Remington,611,Ohio,Jill Stein,0,6/29/24,7/1/24,-0.6,2.6
Remington,611,Ohio,Cornel West,0,6/29/24,7/1/24,-0.6,2.6
Remington,673,Pennsylvania,Joe Biden,43,6/29/24,7/1/24,-0.6,2.6
Remington,673,Pennsylvania,Donald Trump,48,6/29/24,7/1/24,-0.6,2.6
Remington,673,Pennsylvania,Robert F. Kennedy,5,6/29/24,7/1/24,-0.6,2.6
Remington,673,Pennsylvania,Jill Stein,0,6/29/24,7/1/24,-0.6,2.6
Remington,673,Pennsylvania,Cornel West,1,6/29/24,7/1/24,-0.6,2.6
Remington,589,Texas,Joe Biden,39,6/29/24,7/1/24,-0.6,2.6
Remington,589,Texas,Donald Trump,49,6/29/24,7/1/24,-0.6,2.6
Remington,589,Texas,Robert F. Kennedy,5,6/29/24,7/1/24,-0.6,2.6
Remington,589,Texas,Jill Stein,1,6/29/24,7/1/24,-0.6,2.6
Remington,589,Texas,Cornel West,1,6/29/24,7/1/24,-0.6,2.6
Remington,593,Wisconsin,Joe Biden,43,6/29/24,7/1/24,-0.6,2.6
Remington,593,Wisconsin,Donald Trump,49,6/29/24,7/1/24,-0.6,2.6
Remington,593,Wisconsin,Robert F. Kennedy,4,6/29/24,7/1/24,-0.6,2.6
Remington,593,Wisconsin,Jill Stein,1,6/29/24,7/1/24,-0.6,2.6
Remington,593,Wisconsin,Cornel West,0,6/29/24,7/1/24,-0.6,2.6
University of Houston/Texas Southern University,1484,Texas,Joe Biden,40,6/20/24,7/1/24,-0.3,2.2
University of Houston/Texas Southern University,1484,Texas,Donald Trump,49,6/20/24,7/1/24,-0.3,2.2
University of Houston/Texas Southern University,1484,Texas,Robert F. Kennedy,5,6/20/24,7/1/24,-0.3,2.2
University of Houston/Texas Southern University,1484,Texas,Jill Stein,2,6/20/24,7/1/24,-0.3,2.2
University of Houston/Texas Southern University,1484,Texas,Chase Oliver,0,6/20/24,7/1/24,-0.3,2.2
Targoz Market Research,1152,Tennessee,Joe Biden,28,6/20/24,7/1/24,0.1,1.8
Targoz Market Research,1152,Tennessee,Donald Trump,55,6/20/24,7/1/24,0.1,1.8
Targoz Market Research,1152,Tennessee,Robert F. Kennedy,7,6/20/24,7/1/24,0.1,1.8
Targoz Market Research,962,Tennessee,Joe Biden,28,6/20/24,7/1/24,0.1,1.8
Targoz Market Research,962,Tennessee,Donald Trump,58,6/20/24,7/1/24,0.1,1.8
Targoz Market Research,962,Tennessee,Robert F. Kennedy,5,6/20/24,7/1/24,0.1,1.8
Marquette Law School,871,Wisconsin,Joe Biden,50,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Donald Trump,50,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Joe Biden,51,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Donald Trump,49,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Joe Biden,40,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Donald Trump,43,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Robert F. Kennedy,8,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Chase Oliver,2,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Jill Stein,2,6/12/24,6/20/24,-1.1,3
Marquette Law School,871,Wisconsin,Cornel West,4,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Joe Biden,42,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Donald Trump,44,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Robert F. Kennedy,7,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Chase Oliver,1,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Jill Stein,2,6/12/24,6/20/24,-1.1,3
Marquette Law School,784,Wisconsin,Cornel West,3,6/12/24,6/20/24,-1.1,3
U. Georgia SPIA,1000,Georgia,Joe Biden,37.6,6/11/24,6/20/24,-0.2,2.2
U. Georgia SPIA,1000,Georgia,Donald Trump,42.7,6/11/24,6/20/24,-0.2,2.2
U. Georgia SPIA,1000,Georgia,Robert F. Kennedy,8.5,6/11/24,6/20/24,-0.2,2.2
U. Georgia SPIA,1000,Georgia,Chase Oliver,1,6/11/24,6/20/24,-0.2,2.2
University of Texas at Tyler,1144,Texas,Joe Biden,40,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Donald Trump,46,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Joe Biden,43,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Donald Trump,48,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Joe Biden,38,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Donald Trump,46,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Robert F. Kennedy,12,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Chase Oliver,3,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,1144,Texas,Jill Stein,1,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Joe Biden,41,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Donald Trump,47,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Robert F. Kennedy,8,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Chase Oliver,3,6/11/24,6/20/24,0.1,1.8
University of Texas at Tyler,931,Texas,Jill Stein,1,6/11/24,6/20/24,0.1,1.8
Emerson,1000,Missouri,Joe Biden,43.3,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Donald Trump,56.7,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Joe Biden,34.6,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Donald Trump,50.4,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Robert F. Kennedy,6.5,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Cornel West,1,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Missouri,Jill Stein,0.6,6/17/24,6/19/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,48,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,52,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,39.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,42.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Robert F. Kennedy,7.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Cornel West,0.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Arizona,Jill Stein,1.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,50.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,49.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,39.1,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,42.1,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Robert F. Kennedy,7.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Cornel West,1.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Nevada,Jill Stein,1.6,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Joe Biden,49.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,50.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Joe Biden,41.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,44,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Robert F. Kennedy,5.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Cornel West,1.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Michigan,Jill Stein,0.8,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Joe Biden,51,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Donald Trump,49,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Joe Biden,40.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Donald Trump,41.6,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Robert F. Kennedy,6.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Cornel West,0.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Minnesota,Jill Stein,1.1,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,48.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,51.1,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,42.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,44.8,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Robert F. Kennedy,4.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Cornel West,0.2,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Pennsylvania,Jill Stein,0.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,48.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,51.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,42,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,43.8,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Robert F. Kennedy,6.1,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Cornel West,0.4,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Wisconsin,Jill Stein,0.8,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,47.7,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,52.3,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,37.4,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,44.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Robert F. Kennedy,5.9,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Cornel West,1.4,6/13/24,6/18/24,-1.1,2.9
Emerson,1000,Georgia,Jill Stein,0.9,6/13/24,6/18/24,-1.1,2.9
Siena,805,New York,Joe Biden,47,6/12/24,6/17/24,-0.8,2.7
Siena,805,New York,Donald Trump,39,6/12/24,6/17/24,-0.8,2.7
SurveyUSA,626,Minnesota,Joe Biden,47,6/12/24,6/16/24,-1.3,2.8
SurveyUSA,626,Minnesota,Donald Trump,41,6/12/24,6/16/24,-1.3,2.8
Selzer,632,Iowa,Joe Biden,32,6/9/24,6/14/24,-1.2,2.8
Selzer,632,Iowa,Donald Trump,50,6/9/24,6/14/24,-1.2,2.8
Selzer,632,Iowa,Robert F. Kennedy,9,6/9/24,6/14/24,-1.2,2.8
Selzer,632,Iowa,Chase Oliver,2,6/9/24,6/14/24,-1.2,2.8
Redfield & Wilton Strategies,430,Arizona,Joe Biden,38,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,430,Arizona,Donald Trump,40,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,430,Arizona,Robert F. Kennedy,6,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,430,Arizona,Chase Oliver,0,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,430,Arizona,Jill Stein,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,432,Florida,Joe Biden,37,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,432,Florida,Donald Trump,43,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,432,Florida,Robert F. Kennedy,7,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,432,Florida,Chase Oliver,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,432,Florida,Jill Stein,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,471,Georgia,Joe Biden,39,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,471,Georgia,Donald Trump,44,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,471,Georgia,Robert F. Kennedy,6,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,471,Georgia,Chase Oliver,0,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,471,Georgia,Jill Stein,0,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,594,Michigan,Joe Biden,36,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,594,Michigan,Donald Trump,37,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,594,Michigan,Robert F. Kennedy,8,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,594,Michigan,Chase Oliver,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,594,Michigan,Jill Stein,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,534,North Carolina,Joe Biden,40,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,534,North Carolina,Donald Trump,43,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,534,North Carolina,Robert F. Kennedy,7,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,534,North Carolina,Chase Oliver,0,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,534,North Carolina,Jill Stein,1,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,456,Pennsylvania,Joe Biden,42,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,456,Pennsylvania,Donald Trump,44,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,456,Pennsylvania,Robert F. Kennedy,5,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,456,Pennsylvania,Chase Oliver,0,6/8/24,6/11/24,0.4,1.8
Redfield & Wilton Strategies,456,Pennsylvania,Jill Stein,1,6/8/24,6/11/24,0.4,1.8
YouGov,1200,Texas,Joe Biden,34,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Donald Trump,43,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Robert F. Kennedy,8,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Jill Stein,2,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Cornel West,2,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Chase Oliver,0,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Joe Biden,39,5/31/24,6/9/24,-1.1,3
YouGov,1200,Texas,Donald Trump,46,5/31/24,6/9/24,-1.1,3
Marist,1137,Ohio,Joe Biden,41,6/3/24,6/6/24,-0.9,2.9
Marist,1137,Ohio,Donald Trump,48,6/3/24,6/6/24,-0.9,2.9
Marist,1137,Ohio,Robert F. Kennedy,5,6/3/24,6/6/24,-0.9,2.9
Marist,1137,Ohio,Cornel West,0,6/3/24,6/6/24,-0.9,2.9
Marist,1137,Ohio,Jill Stein,1,6/3/24,6/6/24,-0.9,2.9
Marist,1137,Ohio,Chase Oliver,1,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Joe Biden,45,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Donald Trump,47,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Robert F. Kennedy,3,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Cornel West,1,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Jill Stein,1,6/3/24,6/6/24,-0.9,2.9
Marist,1181,Pennsylvania,Chase Oliver,0,6/3/24,6/6/24,-0.9,2.9
Beacon/Shaw,1107,Virginia,Joe Biden,48,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Donald Trump,48,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Joe Biden,42,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Donald Trump,41,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Robert F. Kennedy,9,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Cornel West,2,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1107,Virginia,Jill Stein,2,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Joe Biden,46,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Donald Trump,50,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Joe Biden,40,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Donald Trump,47,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Robert F. Kennedy,7,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Cornel West,2,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1075,Florida,Jill Stein,1,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Joe Biden,45,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Donald Trump,50,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Joe Biden,40,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Donald Trump,45,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Robert F. Kennedy,7,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Cornel West,2,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1069,Nevada,Jill Stein,2,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Joe Biden,46,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Donald Trump,51,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Joe Biden,41,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Donald Trump,46,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Robert F. Kennedy,8,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Cornel West,1,6/1/24,6/3/24,-1.1,2.8
Beacon/Shaw,1095,Arizona,Jill Stein,1,6/1/24,6/3/24,-1.1,2.8
East Carolina University,1332,North Carolina,Joe Biden,43,5/31/24,6/3/24,-0.5,2.6
East Carolina University,1332,North Carolina,Donald Trump,48,5/31/24,6/3/24,-0.5,2.6
Quinnipiac,1203,Georgia,Joe Biden,44,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Donald Trump,49,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Joe Biden,37,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Donald Trump,43,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Robert F. Kennedy,8,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Cornel West,3,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Jill Stein,2,5/30/24,6/3/24,-0.5,2.8
Quinnipiac,1203,Georgia,Chase Oliver,3,5/30/24,6/3/24,-0.5,2.8
PPIC,1098,California,Joe Biden,55,5/23/24,6/2/24,-0.4,2.5
PPIC,1098,California,Donald Trump,31,5/23/24,6/2/24,-0.4,2.5
UMass Amherst/YouGov,700,Massachusetts,Joe Biden,48,5/17/24,5/30/24,-0.4,2.4
UMass Amherst/YouGov,700,Massachusetts,Donald Trump,27,5/17/24,5/30/24,-0.4,2.4
UMass Amherst/YouGov,700,Massachusetts,Robert F. Kennedy,9,5/17/24,5/30/24,-0.4,2.4
Emerson,1000,New York,Joe Biden,44.1,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Donald Trump,37.6,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Robert F. Kennedy,5.7,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Cornel West,1.5,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Jill Stein,0.7,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Joe Biden,55.2,5/28/24,5/29/24,-1.1,2.9
Emerson,1000,New York,Donald Trump,44.8,5/28/24,5/29/24,-1.1,2.9
Roanoke College,711,Virginia,Joe Biden,42,5/12/24,5/21/24,-0.4,2.6
Roanoke College,711,Virginia,Donald Trump,42,5/12/24,5/21/24,-0.4,2.6
Roanoke College,711,Virginia,Joe Biden,40,5/12/24,5/21/24,-0.4,2.6
Roanoke College,711,Virginia,Donald Trump,38,5/12/24,5/21/24,-0.4,2.6
Roanoke College,711,Virginia,Robert F. Kennedy,8,5/12/24,5/21/24,-0.4,2.6
Roanoke College,711,Virginia,Jill Stein,3,5/12/24,5/21/24,-0.4,2.6
U. New Hampshire,526,Massachusetts,Joe Biden,55,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Donald Trump,26,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Robert F. Kennedy,10,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Jill Stein,2,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Cornel West,1,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Joe Biden,68,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,526,Massachusetts,Donald Trump,32,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,538,Rhode Island,Joe Biden,52,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,538,Rhode Island,Donald Trump,33,5/16/24,5/20/24,-0.3,2.6
U. New Hampshire,538,Rhode Island,Robert F. Kennedy,6,5/16/24,5/20/24,-0.3,2.6
